storm_id,timestamp,frame_number,latitude,longitude,radius_km,stage,intensity,speed_kmh,direction_deg
S000426,2026-06-19 03:15:00,6,11.63183,75.92898,10.23,dissipating,0.781,5.96,250.1
S000450,2026-06-19 03:15:00,6,21.12419,80.32404,2.68,dissipating,0.061,31.35,167.2
S000477,2026-06-19 03:15:00,6,26.93595,83.35289,6.27,inactive,0.0,10.27,358.6
S000488,2026-06-19 03:15:00,6,23.83376,91.30567,7.09,inactive,0.0,33.47,72.4
S000491,2026-06-19 03:15:00,6,19.31441,84.80392,4.05,developing,0.003,5.31,143.1
S000492,2026-06-19 03:15:00,6,9.85134,76.97488,7.77,developing,0.499,25.76,240.0
S000497,2026-06-19 03:15:00,6,21.9555,87.04462,1.71,inactive,0.0,18.23,197.8
S000512,2026-06-19 03:15:00,6,22.75196,87.905,5.52,inactive,0.0,31.25,297.9
S000308,2026-06-19 03:45:00,7,7.90912,76.64265,5.56,dissipating,0.107,26.79,213.3
S000322,2026-06-19 03:45:00,7,13.93677,75.63424,12.2,dissipating,0.927,5.66,106.8
S000325,2026-06-19 03:45:00,7,30.72441,78.15054,5.83,dissipating,0.495,23.68,11.5
S000345,2026-06-19 03:45:00,7,26.40836,85.78941,5.0,dissipating,0.62,12.74,348.7
S000348,2026-06-19 03:45:00,7,17.1276,77.14265,3.45,dissipating,0.928,22.38,125.6
S000365,2026-06-19 03:45:00,7,18.61434,72.81115,7.33,dissipating,0.539,34.78,187.4
S000366,2026-06-19 03:45:00,7,12.04954,76.62364,5.6,dissipating,0.272,20.24,194.6
S000426,2026-06-19 03:45:00,7,11.62267,75.9032,8.25,dissipating,0.5,5.96,250.1
S000446,2026-06-19 03:45:00,7,27.51535,93.83784,4.1,developing,0.324,27.05,159.2
S000481,2026-06-19 03:45:00,7,17.19974,80.22197,8.39,inactive,0.0,13.08,319.6
S000488,2026-06-19 03:45:00,7,23.87713,91.45472,14.18,developing,0.666,33.47,72.4
S000491,2026-06-19 03:45:00,7,19.29525,84.81914,7.12,developing,0.51,5.31,143.1
S000492,2026-06-19 03:45:00,7,9.79338,76.87282,10.26,dissipating,0.872,25.76,240.0
S000501,2026-06-19 03:45:00,7,10.01432,78.16453,4.54,inactive,0.0,34.97,122.6
S000311,2026-06-19 04:15:00,8,20.55585,85.86853,6.29,inactive,0.0,18.46,218.7
S000314,2026-06-19 04:15:00,8,9.87977,76.95469,8.53,developing,0.16,29.28,233.2
S000322,2026-06-19 04:15:00,8,13.92942,75.65938,9.45,dissipating,0.568,5.66,106.8
S000325,2026-06-19 04:15:00,8,30.82894,78.17509,3.54,dissipating,0.039,23.68,11.5
S000345,2026-06-19 04:15:00,8,26.46462,85.7769,3.86,dissipating,0.327,12.74,348.7
S000348,2026-06-19 04:15:00,8,17.06886,77.22846,2.61,dissipating,0.54,22.38,125.6
S000365,2026-06-19 04:15:00,8,18.45899,72.78968,4.09,dissipating,0.007,34.78,187.4
S000366,2026-06-19 04:15:00,8,11.96131,76.60014,3.97,inactive,0.0,20.24,194.6
S000426,2026-06-19 04:15:00,8,11.6135,75.87741,6.26,dissipating,0.219,5.96,250.1
S000446,2026-06-19 04:15:00,8,27.40145,93.88669,6.62,dissipating,0.935,27.05,159.2
S000481,2026-06-19 04:15:00,8,17.2273,80.19744,12.06,developing,0.292,13.08,319.6
S000488,2026-06-19 04:15:00,8,23.92284,91.6118,15.56,dissipating,0.796,33.47,72.4
S000491,2026-06-19 04:15:00,8,19.2761,84.83436,10.01,dissipating,0.988,5.31,143.1
S000492,2026-06-19 04:15:00,8,9.73543,76.77075,5.32,dissipating,0.131,25.76,240.0
S000501,2026-06-19 04:15:00,8,9.93185,78.29558,7.6,developing,0.449,34.97,122.6
S000509,2026-06-19 04:15:00,8,22.99305,70.05711,1.83,developing,0.115,17.52,157.3
S000518,2026-06-19 04:15:00,8,22.38567,87.17328,10.08,developing,0.282,34.58,263.7
S000311,2026-06-19 04:45:00,9,20.50437,85.82446,10.86,developing,0.485,18.46,218.7
S000314,2026-06-19 04:45:00,9,9.80083,76.84743,13.51,developing,0.642,29.28,233.2
S000322,2026-06-19 04:45:00,9,13.92207,75.68452,6.69,dissipating,0.208,5.66,106.8
S000345,2026-06-19 04:45:00,9,26.52088,85.7644,2.72,dissipating,0.034,12.74,348.7
S000348,2026-06-19 04:45:00,9,17.01011,77.31427,1.77,dissipating,0.152,22.38,125.6
S000356,2026-06-19 04:45:00,9,15.79576,78.06254,3.72,developing,0.533,22.91,0.0
S000364,2026-06-19 04:45:00,9,22.54868,88.31907,6.83,developing,0.145,27.82,23.9
S000391,2026-06-19 04:45:00,9,30.25286,78.1231,6.08,inactive,0.0,9.24,56.6
S000407,2026-06-19 04:45:00,9,21.52992,80.18683,5.48,developing,0.192,32.53,295.6
S000426,2026-06-19 04:45:00,9,11.60434,75.85163,4.71,inactive,0.0,5.96,250.1
S000435,2026-06-19 04:45:00,9,30.70621,76.86132,3.97,developing,0.085,25.25,89.8
S000446,2026-06-19 04:45:00,9,27.28756,93.93554,4.16,dissipating,0.34,27.05,159.2
S000481,2026-06-19 04:45:00,9,17.27218,80.15749,18.05,developing,0.767,13.08,319.6
S000488,2026-06-19 04:45:00,9,23.96855,91.76888,11.43,dissipating,0.408,33.47,72.4
S000491,2026-06-19 04:45:00,9,19.25695,84.84957,8.01,dissipating,0.658,5.31,143.1
S000501,2026-06-19 04:45:00,9,9.84703,78.43038,10.75,developing,0.911,34.97,122.6
S000509,2026-06-19 04:45:00,9,22.92022,70.09016,2.61,developing,0.445,17.52,157.3
S000515,2026-06-19 04:45:00,9,17.41966,78.50905,3.95,developing,0.122,25.09,26.0
S000518,2026-06-19 04:45:00,9,22.36852,87.00582,17.16,developing,0.949,34.58,263.7
S000311,2026-06-19 05:15:00,10,20.43947,85.76891,15.09,dissipating,0.934,18.46,218.7
S000314,2026-06-19 05:15:00,10,9.72189,76.74017,15.82,dissipating,0.866,29.28,233.2
S000322,2026-06-19 05:15:00,10,13.91472,75.70966,5.1,inactive,0.0,5.66,106.8
S000356,2026-06-19 05:15:00,10,15.89897,78.06263,3.54,dissipating,0.475,22.91,0.0
S000364,2026-06-19 05:15:00,10,22.6633,88.37392,10.31,developing,0.558,27.82,23.9
S000391,2026-06-19 05:15:00,10,30.26632,78.14676,8.92,developing,0.311,9.24,56.6
S000407,2026-06-19 05:15:00,10,21.5933,80.04482,8.21,developing,0.619,32.53,295.6
S000435,2026-06-19 05:15:00,10,30.70664,76.9936,6.4,developing,0.547,25.25,89.8
S000446,2026-06-19 05:15:00,10,27.17366,93.98439,2.76,inactive,0.0,27.05,159.2
S000481,2026-06-19 05:15:00,10,17.31707,80.11755,19.34,dissipating,0.869,13.08,319.6
S000488,2026-06-19 05:15:00,10,24.01426,91.92596,7.3,dissipating,0.02,33.47,72.4
S000491,2026-06-19 05:15:00,10,19.2378,84.86479,6.02,dissipating,0.328,5.31,143.1
S000501,2026-06-19 05:15:00,10,9.76221,78.56517,8.36,dissipating,0.56,34.97,122.6
S000509,2026-06-19 05:15:00,10,22.84738,70.12321,3.38,developing,0.774,17.52,157.3
S000515,2026-06-19 05:15:00,10,17.5212,78.56104,5.8,developing,0.492,25.09,26.0
S000518,2026-06-19 05:15:00,10,22.35138,86.83836,11.17,dissipating,0.385,34.58,263.7
S000284,2026-06-19 05:45:00,11,25.3105,83.04446,3.37,inactive,0.0,9.57,166.6
S000311,2026-06-19 05:45:00,11,20.37458,85.71337,11.1,dissipating,0.51,18.46,218.7
S000314,2026-06-19 05:45:00,11,9.64295,76.63291,10.46,dissipating,0.347,29.28,233.2
S000356,2026-06-19 05:45:00,11,16.00219,78.06272,2.07,inactive,0.0,22.91,0.0
S000364,2026-06-19 05:45:00,11,22.77792,88.42878,13.78,developing,0.971,27.82,23.9
S000391,2026-06-19 05:45:00,11,30.28922,78.187,13.75,developing,0.84,9.24,56.6
S000407,2026-06-19 05:45:00,11,21.65669,79.90282,10.23,dissipating,0.936,32.53,295.6
S000435,2026-06-19 05:45:00,11,30.70707,77.12588,8.76,dissipating,0.994,25.25,89.8
S000481,2026-06-19 05:45:00,11,17.36195,80.0776,16.1,dissipating,0.613,13.08,319.6
S000491,2026-06-19 05:45:00,11,19.21865,84.88001,4.03,inactive,0.0,5.31,143.1
S000501,2026-06-19 05:45:00,11,9.67739,78.69997,4.65,dissipating,0.015,34.97,122.6
S000509,2026-06-19 05:45:00,11,22.77455,70.15626,3.66,dissipating,0.894,17.52,157.3
S000515,2026-06-19 05:45:00,11,17.62274,78.61304,7.65,developing,0.861,25.09,26.0
S000518,2026-06-19 05:45:00,11,22.33424,86.67089,7.08,inactive,0.0,34.58,263.7
S000284,2026-06-19 06:15:00,12,25.28844,83.05029,4.12,developing,0.148,9.57,166.6
S000311,2026-06-19 06:15:00,12,20.30968,85.65782,7.11,dissipating,0.087,18.46,218.7
S000314,2026-06-19 06:15:00,12,9.56401,76.52564,6.88,inactive,0.0,29.28,233.2
S000364,2026-06-19 06:15:00,12,22.89254,88.48363,11.0,dissipating,0.64,27.82,23.9
S000391,2026-06-19 06:15:00,12,30.31213,78.22724,12.19,dissipating,0.669,9.24,56.6
S000407,2026-06-19 06:15:00,12,21.72007,79.76081,6.38,dissipating,0.332,32.53,295.6
S000435,2026-06-19 06:15:00,12,30.70751,77.25816,6.9,dissipating,0.641,25.25,89.8
S000451,2026-06-19 06:15:00,12,26.23854,78.09267,5.61,developing,0.23,10.68,117.3
S000481,2026-06-19 06:15:00,12,17.40684,80.03765,12.87,dissipating,0.356,13.08,319.6
S000509,2026-06-19 06:15:00,12,22.70172,70.18931,2.87,dissipating,0.557,17.52,157.3
S000515,2026-06-19 06:15:00,12,17.72428,78.66503,6.99,dissipating,0.728,25.09,26.0
S000278,2026-06-19 06:45:00,13,26.15638,85.89491,4.0,developing,0.005,20.56,338.1
S000284,2026-06-19 06:45:00,13,25.2465,83.06135,5.55,developing,0.431,9.57,166.6
S000301,2026-06-19 06:45:00,13,22.3035,87.23399,2.61,developing,0.07,29.92,233.6
S000364,2026-06-19 06:45:00,13,23.00716,88.53849,7.73,dissipating,0.252,27.82,23.9
S000391,2026-06-19 06:45:00,13,30.33503,78.26749,7.87,dissipating,0.195,9.24,56.6
S000407,2026-06-19 06:45:00,13,21.78345,79.61881,4.26,inactive,0.0,32.53,295.6
S000435,2026-06-19 06:45:00,13,30.70794,77.39044,5.04,dissipating,0.288,25.25,89.8
S000451,2026-06-19 06:45:00,13,26.21646,78.14033,9.01,developing,0.774,10.68,117.3
S000481,2026-06-19 06:45:00,13,17.45172,79.9977,9.64,dissipating,0.099,13.08,319.6
S000496,2026-06-19 06:45:00,13,24.75132,85.09594,7.13,inactive,0.0,25.7,85.2
S000509,2026-06-19 06:45:00,13,22.62889,70.22237,2.08,dissipating,0.22,17.52,157.3
S000515,2026-06-19 06:45:00,13,17.82582,78.71702,4.8,dissipating,0.292,25.09,26.0
S000278,2026-06-19 07:15:00,14,26.24228,85.85638,6.75,developing,0.467,20.56,338.1
S000284,2026-06-19 07:15:00,14,25.20457,83.07242,6.97,developing,0.713,9.57,166.6
S000301,2026-06-19 07:15:00,14,22.22354,87.11672,3.93,developing,0.441,29.92,233.6
S000364,2026-06-19 07:15:00,14,23.12178,88.59334,5.61,inactive,0.0,27.82,23.9
S000418,2026-06-19 07:15:00,14,23.1519,87.90311,11.21,developing,0.375,8.73,43.1
S000435,2026-06-19 07:15:00,14,30.70837,77.52271,3.52,inactive,0.0,25.25,89.8
S000451,2026-06-19 07:15:00,14,26.19437,78.18798,8.73,dissipating,0.73,10.68,117.3
S000482,2026-06-19 07:15:00,14,17.67497,83.22417,5.03,inactive,0.0,17.14,249.3
S000496,2026-06-19 07:15:00,14,24.75985,85.2071,12.2,developing,0.473,25.7,85.2
S000509,2026-06-19 07:15:00,14,22.55606,70.25542,1.56,inactive,0.0,17.52,157.3
S000515,2026-06-19 07:15:00,14,17.92737,78.76901,3.34,inactive,0.0,25.09,26.0
S000534,2026-06-19 07:15:00,14,20.96716,77.85301,12.25,developing,0.274,31.82,355.3
S000278,2026-06-19 07:45:00,15,26.32818,85.81786,9.5,developing,0.929,20.56,338.1
S000284,2026-06-19 07:45:00,15,25.16263,83.08348,8.4,developing,0.995,9.57,166.6
S000301,2026-06-19 07:45:00,15,22.14358,86.99945,5.25,developing,0.813,29.92,233.6
S000372,2026-06-19 07:45:00,15,23.25435,77.48206,3.79,inactive,0.0,14.68,232.8
S000417,2026-06-19 07:45:00,15,26.77402,94.14695,9.04,developing,0.128,30.58,326.6
S000418,2026-06-19 07:45:00,15,23.18059,87.93234,16.68,dissipating,0.883,8.73,43.1
S000451,2026-06-19 07:45:00,15,26.17229,78.23564,5.84,dissipating,0.267,10.68,117.3
S000453,2026-06-19 07:45:00,15,22.12398,82.15008,14.65,developing,0.437,11.91,33.4
S000462,2026-06-19 07:45:00,15,11.43653,76.77498,7.21,inactive,0.0,10.17,17.8
S000482,2026-06-19 07:45:00,15,17.6606,83.18428,6.75,developing,0.227,17.14,249.3
S000496,2026-06-19 07:45:00,15,24.7696,85.33413,17.75,dissipating,0.992,25.7,85.2
S000498,2026-06-19 07:45:00,15,24.47741,86.72139,8.53,inactive,0.0,24.68,37.8
S000534,2026-06-19 07:45:00,15,21.11001,77.84057,20.13,developing,0.88,31.82,355.3
S000278,2026-06-19 08:15:00,16,26.41408,85.77934,7.18,dissipating,0.539,20.56,338.1
S000281,2026-06-19 08:15:00,16,25.15736,75.88986,2.3,inactive,0.0,12.49,154.1
S000284,2026-06-19 08:15:00,16,25.1207,83.09455,6.99,dissipating,0.716,9.57,166.6
S000298,2026-06-19 08:15:00,16,21.47795,86.82003,5.85,inactive,0.0,15.76,106.1
S000301,2026-06-19 08:15:00,16,22.06361,86.88217,5.15,dissipating,0.785,29.92,233.6
S000326,2026-06-19 08:15:00,16,22.60992,88.25858,10.97,developing,0.163,7.72,32.2
S000372,2026-06-19 08:15:00,16,23.22137,77.43481,8.46,developing,0.822,14.68,232.8
S000385,2026-06-19 08:15:00,16,11.93749,79.81887,4.85,inactive,0.0,17.25,113.9
S000417,2026-06-19 08:15:00,16,26.88902,94.06201,12.86,developing,0.464,30.58,326.6
S000418,2026-06-19 08:15:00,16,23.20927,87.96156,10.44,dissipating,0.303,8.73,43.1
S000451,2026-06-19 08:15:00,16,26.1502,78.2833,4.17,inactive,0.0,10.68,117.3
S000453,2026-06-19 08:15:00,16,22.16879,82.18194,19.45,dissipating,0.8,11.91,33.4
S000462,2026-06-19 08:15:00,16,11.47633,76.78802,11.08,developing,0.358,10.17,17.8
S000482,2026-06-19 08:15:00,16,17.63331,83.10846,10.01,developing,0.66,17.14,249.3
S000489,2026-06-19 08:15:00,16,25.41126,81.81616,7.62,inactive,0.0,33.91,13.6
S000496,2026-06-19 08:15:00,16,24.77935,85.46116,14.35,dissipating,0.674,25.7,85.2
S000498,2026-06-19 08:15:00,16,24.54804,86.78159,12.3,developing,0.295,24.68,37.8
S000534,2026-06-19 08:15:00,16,21.25287,77.82812,17.26,dissipating,0.659,31.82,355.3
S000278,2026-06-19 08:45:00,17,26.49998,85.74081,3.97,inactive,0.0,20.56,338.1
S000281,2026-06-19 08:45:00,17,25.11692,75.91158,4.05,developing,0.509,12.49,154.1
S000283,2026-06-19 08:45:00,17,23.16159,75.84208,4.02,inactive,0.0,31.44,73.6
S000284,2026-06-19 08:45:00,17,25.07876,83.10561,5.53,dissipating,0.427,9.57,166.6
S000298,2026-06-19 08:45:00,17,21.46576,86.86533,8.6,developing,0.314,15.76,106.1
S000301,2026-06-19 08:45:00,17,21.98365,86.7649,3.61,dissipating,0.352,29.92,233.6
S000313,2026-06-19 08:45:00,17,22.82542,86.29967,7.17,inactive,0.0,27.7,208.9
S000326,2026-06-19 08:45:00,17,22.63936,88.27862,17.38,developing,0.648,7.72,32.2
S000367,2026-06-19 08:45:00,17,23.00007,72.51826,4.72,developing,0.074,21.65,207.0
S000372,2026-06-19 08:45:00,17,23.18136,77.37749,4.79,dissipating,0.176,14.68,232.8
S000385,2026-06-19 08:45:00,17,11.914,79.87305,7.18,developing,0.321,17.25,113.9
S000406,2026-06-19 08:45:00,17,23.07745,83.13909,1.86,developing,0.006,31.13,287.4
S000417,2026-06-19 08:45:00,17,27.00401,93.97708,16.69,developing,0.8,30.58,326.6
S000418,2026-06-19 08:45:00,17,23.23796,87.99078,7.18,inactive,0.0,8.73,43.1
S000453,2026-06-19 08:45:00,17,22.21359,82.21379,12.47,dissipating,0.273,11.91,33.4
S000462,2026-06-19 08:45:00,17,11.51992,76.8023,15.32,developing,0.749,10.17,17.8
S000468,2026-06-19 08:45:00,17,22.90768,92.73209,2.05,inactive,0.0,6.76,204.8
S000482,2026-06-19 08:45:00,17,17.60601,83.03264,11.62,dissipating,0.874,17.14,249.3
S000489,2026-06-19 08:45:00,17,25.48986,81.83723,10.85,developing,0.283,33.91,13.6
S000496,2026-06-19 08:45:00,17,24.7891,85.58819,10.95,dissipating,0.357,25.7,85.2
S000498,2026-06-19 08:45:00,17,24.63588,86.85648,17.0,developing,0.661,24.68,37.8
S000517,2026-06-19 08:45:00,17,18.46542,79.14311,5.15,inactive,0.0,14.74,249.3
S000534,2026-06-19 08:45:00,17,21.39572,77.81567,11.71,dissipating,0.233,31.82,355.3
S000541,2026-06-19 08:45:00,17,22.05827,78.89247,6.03,inactive,0.0,13.82,299.6
S000545,2026-06-19 08:45:00,17,23.13847,87.76869,12.35,developing,0.365,29.64,243.5
S000281,2026-06-19 09:15:00,18,25.06634,75.93874,5.42,dissipating,0.906,12.49,154.1
S000283,2026-06-19 09:15:00,18,23.18612,75.93298,8.0,developing,0.66,31.44,73.6
S000284,2026-06-19 09:15:00,18,25.03683,83.11668,4.06,dissipating,0.137,9.57,166.6
S000287,2026-06-19 09:15:00,18,25.61043,85.18008,8.66,developing,0.224,31.28,101.1
S000298,2026-06-19 09:15:00,18,21.44605,86.93859,13.05,developing,0.821,15.76,106.1
S000301,2026-06-19 09:15:00,18,21.90369,86.64763,2.36,inactive,0.0,29.92,233.6
S000313,2026-06-19 09:15:00,18,22.75294,86.25632,9.84,developing,0.249,27.7,208.9
S000326,2026-06-19 09:15:00,18,22.6688,88.29867,20.8,dissipating,0.907,7.72,32.2
S000328,2026-06-19 09:15:00,18,21.01827,77.82887,4.65,inactive,0.0,22.07,168.9
S000331,2026-06-19 09:15:00,18,22.83709,92.65419,2.3,inactive,0.0,23.59,289.9
S000347,2026-06-19 09:15:00,18,27.03302,93.64957,2.75,developing,0.347,25.24,349.0
S000361,2026-06-19 09:15:00,18,25.32166,86.91064,7.83,developing,0.008,11.91,212.2
S000367,2026-06-19 09:15:00,18,22.91319,72.47017,9.36,developing,0.802,21.65,207.0
S000382,2026-06-19 09:15:00,18,22.62744,88.24607,7.62,developing,0.257,11.17,295.0
S000385,2026-06-19 09:15:00,18,11.88251,79.94567,10.31,developing,0.752,17.25,113.9
S000406,2026-06-19 09:15:00,18,23.11936,82.99365,2.98,developing,0.41,31.13,287.4
S000417,2026-06-19 09:15:00,18,27.11901,93.89214,16.69,dissipating,0.8,30.58,326.6
S000423,2026-06-19 09:15:00,18,24.82587,93.89294,10.33,developing,0.178,14.37,36.3
S000428,2026-06-19 09:15:00,18,19.06726,72.85899,3.67,developing,0.262,31.14,98.3
S000453,2026-06-19 09:15:00,18,22.2584,82.24565,8.85,inactive,0.0,11.91,33.4
S000462,2026-06-19 09:15:00,18,11.56352,76.81658,16.44,dissipating,0.853,10.17,17.8
S000468,2026-06-19 09:15:00,18,22.8927,92.72458,2.54,developing,0.16,6.76,204.8
S000482,2026-06-19 09:15:00,18,17.57871,82.95682,7.15,dissipating,0.281,17.14,249.3
S000484,2026-06-19 09:15:00,18,10.51784,76.20214,8.13,inactive,0.0,14.88,280.5
S000489,2026-06-19 09:15:00,18,25.6383,81.87705,16.97,developing,0.818,33.91,13.6
S000496,2026-06-19 09:15:00,18,24.79885,85.71522,7.56,dissipating,0.04,25.7,85.2
S000498,2026-06-19 09:15:00,18,24.72373,86.93138,21.04,dissipating,0.977,24.68,37.8
S000504,2026-06-19 09:15:00,18,19.02897,82.10378,3.79,developing,0.258,18.35,18.9
S000517,2026-06-19 09:15:00,18,18.44564,79.08785,7.33,developing,0.282,14.74,249.3
S000534,2026-06-19 09:15:00,18,21.53857,77.80323,8.68,inactive,0.0,31.82,355.3
S000539,2026-06-19 09:15:00,18,15.79736,74.4582,7.14,inactive,0.0,24.38,88.7
S000541,2026-06-19 09:15:00,18,22.0767,78.85742,12.94,developing,0.763,13.82,299.6
S000545,2026-06-19 09:15:00,18,23.07891,87.63869,18.33,dissipating,0.865,29.64,243.5
S000281,2026-06-19 09:45:00,19,25.01575,75.9659,4.0,dissipating,0.494,12.49,154.1
S000283,2026-06-19 09:45:00,19,23.22602,76.08079,6.2,dissipating,0.36,31.44,73.6
S000287,2026-06-19 09:45:00,19,25.58335,85.33341,14.64,developing,0.839,31.28,101.1
S000298,2026-06-19 09:45:00,19,21.42634,87.01186,11.82,dissipating,0.681,15.76,106.1
S000310,2026-06-19 09:45:00,19,23.2715,77.40806,3.42,inactive,0.0,31.45,146.5
S000313,2026-06-19 09:45:00,19,22.64368,86.19098,13.88,developing,0.625,27.7,208.9
S000326,2026-06-19 09:45:00,19,22.69824,88.31872,16.3,dissipating,0.567,7.72,32.2
S000328,2026-06-19 09:45:00,19,20.95734,77.84164,6.68,developing,0.291,22.07,168.9
S000331,2026-06-19 09:45:00,19,22.87193,92.5496,3.58,developing,0.369,23.59,289.9
S000347,2026-06-19 09:45:00,19,27.14461,93.62522,3.59,dissipating,0.658,25.24,349.0
S000361,2026-06-19 09:45:00,19,25.27628,86.87898,12.93,developing,0.448,11.91,212.2
S000362,2026-06-19 09:45:00,19,17.28671,80.06777,8.48,inactive,0.0,34.46,118.6
S000367,2026-06-19 09:45:00,19,22.82632,72.42208,7.77,dissipating,0.553,21.65,207.0
S000382,2026-06-19 09:45:00,19,22.6487,88.19667,13.03,developing,0.913,11.17,295.0
S000385,2026-06-19 09:45:00,19,11.85103,80.01828,10.97,dissipating,0.842,17.25,113.9
S000406,2026-06-19 09:45:00,19,23.16126,82.84821,4.09,developing,0.814,31.13,287.4
S000417,2026-06-19 09:45:00,19,27.234,93.80721,11.06,dissipating,0.306,30.58,326.6
S000423,2026-06-19 09:45:00,19,24.87805,93.93511,16.61,developing,0.691,14.37,36.3
S000428,2026-06-19 09:45:00,19,19.04691,73.00585,5.19,dissipating,0.647,31.14,98.3
S000462,2026-06-19 09:45:00,19,11.60712,76.83086,12.02,dissipating,0.444,10.17,17.8
S000468,2026-06-19 09:45:00,19,22.86504,92.71072,3.45,developing,0.456,6.76,204.8
S000484,2026-06-19 09:45:00,19,10.52662,76.15421,11.52,developing,0.278,14.88,280.5
S000489,2026-06-19 09:45:00,19,25.78675,81.91686,15.51,dissipating,0.69,33.91,13.6
S000498,2026-06-19 09:45:00,19,24.81158,87.00627,17.13,dissipating,0.671,24.68,37.8
S000504,2026-06-19 09:45:00,19,19.10718,82.13204,6.13,developing,0.83,18.35,18.9
S000517,2026-06-19 09:45:00,19,18.42221,79.02236,9.92,developing,0.617,14.74,249.3
S000539,2026-06-19 09:45:00,19,15.79949,74.55333,10.44,developing,0.308,24.38,88.7
S000541,2026-06-19 09:45:00,19,22.10742,78.799,9.02,dissipating,0.329,13.82,299.6
S000545,2026-06-19 09:45:00,19,23.01936,87.50869,11.72,dissipating,0.313,29.64,243.5
S000549,2026-06-19 09:45:00,19,26.50826,88.70645,3.44,inactive,0.0,17.52,251.5
S000281,2026-06-19 10:15:00,20,24.96517,75.99306,2.58,dissipating,0.083,12.49,154.1
S000287,2026-06-19 10:15:00,20,25.55628,85.48675,10.98,dissipating,0.463,31.28,101.1
S000298,2026-06-19 10:15:00,20,21.40662,87.08513,7.49,dissipating,0.188,15.76,106.1
S000310,2026-06-19 10:15:00,20,23.20001,77.45965,5.43,developing,0.392,31.45,146.5
S000313,2026-06-19 10:15:00,20,22.53442,86.12564,17.91,dissipating,0.999,27.7,208.9
S000326,2026-06-19 10:15:00,20,22.72767,88.33876,11.8,dissipating,0.226,7.72,32.2
S000328,2026-06-19 10:15:00,20,20.85978,77.86209,9.93,developing,0.758,22.07,168.9
S000331,2026-06-19 10:15:00,20,22.90806,92.44115,4.9,developing,0.751,23.59,289.9
S000347,2026-06-19 10:15:00,20,27.25621,93.60087,1.81,inactive,0.0,25.24,349.0
S000361,2026-06-19 10:15:00,20,25.23089,86.84732,18.03,developing,0.887,11.91,212.2
S000362,2026-06-19 10:15:00,20,17.24681,80.14446,11.05,developing,0.202,34.46,118.6
S000367,2026-06-19 10:15:00,20,22.73944,72.37399,4.25,inactive,0.0,21.65,207.0
S000371,2026-06-19 10:15:00,20,13.01541,77.54836,10.36,developing,0.302,33.69,199.4
S000382,2026-06-19 10:15:00,20,22.66995,88.14726,10.85,dissipating,0.649,11.17,295.0
S000385,2026-06-19 10:15:00,20,11.81954,80.0909,8.25,dissipating,0.468,17.25,113.9
S000395,2026-06-19 10:15:00,20,11.1907,75.79355,4.3,developing,0.268,12.84,98.1
S000401,2026-06-19 10:15:00,20,27.3238,88.51028,4.18,inactive,0.0,28.74,46.2
S000406,2026-06-19 10:15:00,20,23.20317,82.70278,4.02,dissipating,0.787,31.13,287.4
S000417,2026-06-19 10:15:00,20,27.349,93.72227,7.58,inactive,0.0,30.58,326.6
S000423,2026-06-19 10:15:00,20,24.93022,93.97728,18.01,dissipating,0.806,14.37,36.3
S000425,2026-06-19 10:15:00,20,9.89121,76.91802,4.15,developing,0.188,27.23,282.9
S000428,2026-06-19 10:15:00,20,19.02657,73.15272,2.64,inactive,0.0,31.14,98.3
S000437,2026-06-19 10:15:00,20,12.88119,74.93754,3.88,developing,0.063,8.54,323.4
S000462,2026-06-19 10:15:00,20,11.65072,76.84514,7.6,dissipating,0.036,10.17,17.8
S000468,2026-06-19 10:15:00,20,22.83737,92.69686,4.36,developing,0.752,6.76,204.8
S000484,2026-06-19 10:15:00,20,10.53889,76.08717,16.27,developing,0.667,14.88,280.5
